title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,3,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,2,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,3,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,43,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,4,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,26,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,51,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,18,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,4,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,2,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,3,Colonial Baptist Church,27.475697,-82.613417,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,8,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-01,,2012-07-02,,8,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-02,,2012-07-03,,33,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-05,,2012-07-06,,43,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-05,,2012-07-06,,5,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-09,,2012-07-10,,6,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-09,,2012-07-10,,12,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-09,,2012-07-10,,13,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-09,,2012-07-10,,6,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-09,,2012-07-10,,4,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-09,,2012-07-10,,15,Lakewood Ranch HS,27.44242,-82.43578,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-10,,2012-07-11,,4,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-11,,2012-07-12,,3,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-12,,2012-07-13,,11,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-16,,2012-07-17,,28,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-16,,2012-07-17,,6,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-16,,2012-07-17,,10,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-16,,2012-07-17,,11,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-16,,2012-07-17,,2,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-16,,2012-07-17,,35,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-16,,2012-07-17,,27,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-17,,2012-07-18,,76,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-23,,2012-07-24,,6,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-23,,2012-07-24,,6,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-23,,2012-07-24,,5,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-23,,2012-07-24,,56,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-23,,2012-07-24,,3,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-23,,2012-07-24,,50,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-23,,2012-07-24,,1,Colonial Baptist Church,27.475697,-82.613417,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-24,,2012-07-25,,68,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-25,,2012-07-26,,9,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-26,,2012-07-27,,9,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,4,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,2,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,6,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,6,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,11,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,4,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-30,,2012-07-31,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-07-31,,2012-08-01,,20,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-01,,2012-08-02,,10,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-01,,2012-08-02,,8,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-02,,2012-08-03,,6,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-06,,2012-08-07,,3,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-06,,2012-08-07,,2,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-06,,2012-08-07,,1,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-07,,2012-08-08,,12,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-08,,2012-08-09,,1,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-09,,2012-08-10,,8,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-13,,2012-08-14,,13,Church,27.600978,-82.529357,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-13,,2012-08-14,,17,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-13,,2012-08-14,,3,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-13,,2012-08-14,,8,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-13,,2012-08-14,,11,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-13,,2012-08-14,,9,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-13,,2012-08-14,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-14,,2012-08-15,,8,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-20,,2012-08-21,,3,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-20,,2012-08-21,,1,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-20,,2012-08-21,,2,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-20,,2012-08-21,,17,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-22,,2012-08-23,,4,Church,27.600978,-82.529357,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-22,,2012-08-23,,17,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-22,,2012-08-23,,22,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-23,,2012-08-24,,14,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-28,,2012-08-29,,1,Church,27.600978,-82.529357,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-28,,2012-08-29,,2,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-08-28,,2012-08-29,,9,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-04,,2012-09-05,,3,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-04,,2012-09-05,,1,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-04,,2012-09-05,,5,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-04,,2012-09-05,,10,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-04,,2012-09-05,,3,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-04,,2012-09-05,,9,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-04,,2012-09-05,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-10,,2012-09-11,,11,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-10,,2012-09-11,,1,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-10,,2012-09-11,,2,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-10,,2012-09-11,,3,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-10,,2012-09-11,,2,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-10,,2012-09-11,,9,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-10,,2012-09-11,,3,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-11,,2012-09-12,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-17,,2012-09-18,,2,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-17,,2012-09-18,,3,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-17,,2012-09-18,,6,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-17,,2012-09-18,,3,Colonial Baptist Church,27.475697,-82.613417,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-24,,2012-09-25,,1,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-24,,2012-09-25,,4,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-24,,2012-09-25,,5,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-24,,2012-09-25,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-24,,2012-09-25,,1,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-24,,2012-09-25,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-09-24,,2012-09-25,,10,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-10-01,,2012-10-02,,2,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-10-01,,2012-10-02,,6,Bolleteries Soccer field,27.447151,-82.62052,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-10-01,,2012-10-02,,3,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-10-01,,2012-10-02,,1,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-10-01,,2012-10-02,,1,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2012-10-08,,2012-10-09,,25,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
